chunk_id,document_id,source_file,page_number,text
bis_hallmarking_regulations_2018_incorp_amdt_1_p13,bis_hallmarking_regulations_2018_incorp_amdt_1,BIS-Hallmarking-Regulations-2018-Incorp.-Amdt-1.pdf,13,"(7) यठद कअई स्पष्टीकर नहीं ठदया है , तअ ब्यरू अ नअठटस की िनुनि की समाक्प्त पर मान्‍दयता रद्द कर सकेगा। (8) यठद मान्‍दयता कअ रद्द कर ठदया गया है या ननुीनीकृत नहीं किंकया गया है , िसेययंग और हमखमाकिंक)ग केन्‍दर तुरंत बहुमू्य िातु की नुस्तुओं पर हमखमाका खगाना बंद कर दे गा।

(9) उप-िनुयनयम (1) के तंड (ड.) या (च) में ठदए गए कार ों से रद्दकर या गैर-ननुीकर के मामखों में , ब्यूरअ ऐसे आदे श पाणरत हअने की तारीत से एक नुषा की उपशमन िनुनि से पहखे मान्‍दयता प्रदान करने के तखए आनुेदन स्नुीकार नहीं करे गा।

(10) मान्‍दयता के यनखंबन2 रद्दकर 2 गैर ननुीकर या समाप्त हअने पर ब्यरू अ इस प्रकार की मान्‍दयता के यनखंबन2 रद्दकर 2 गैर ननुीकर या समाप्त हअने के िनुनुर िपनी नुेबसाइट पर डाखेगा। (11) िभ्यपा 2 गैर ननुीकर और रद्दकर की क्स्थयत में िसेययंग एनुं हमखमाकिंक)ग केन्‍दर मूख मान्‍दयता दस्तानुेज ब्यूरअ कअ नुािपस करे गा । (12) रद्दकर , गैर-ननुीकर या िसेययंग और हमखमाकिंक)ग केन्‍दर द्नुारा मान्‍दयता कअ छअड़ दे ने की क्स्थयत में केन्‍दर तरु ं त सारी प्रचार सामग्री, जैसे किंक पचाा, पक्ु स्तका और पत्रशीषा कअ नष्ट कर दे गा क्जसके माध्यम से िसेययंग और हमखमाकिंक)ग केन्‍दर ब्यूरअ द्नुारा मान्‍दयता प्राप्त केन्‍दर हअने का दानुा करता है ।

 13"
bis_hallmarking_regulations_2018_incorp_amdt_1_p14,bis_hallmarking_regulations_2018_incorp_amdt_1,BIS-Hallmarking-Regulations-2018-Incorp.-Amdt-1.pdf,14,"अध्याय- III ररफाइनरी या टकसाा क शाए अनज्ञ ु जप्त प्रिान करना, उसका प्रचाान, निीकरण और रद्िकरण

14. लमामाकव का उपय( करन क शाए अनज्ञ ु जप्त क शाए आििन - (1) कअई ऐसा यनमााता, जअ2 यथाक्स्थयत2 एतनुारे जीया या इखेतरअखाइठटक प्रअसेस या तमंठटंग द्नुारा बहुम् ू य िातओ ु ं के पणरशअिन काया में खगा हुआ है 2 इन िनुयनयमों के ििीन िनज्ञ ु क्प्त खेने के तखए आनुेदन करे गा।

(2) उप-िनुयनयम (1) के िन्‍दतगात आनुेदन, िनुसूची- V में यनठदा ष्ट फीस के साथ इन िनुयनयमों के साथ संखग्न प्ररूप-VIII में किंकया जाएगा।

(3) आनुेदन के साथ यन नतखितत दस्तानुेजों की स्नु-प्रमाि त प्रयततखिप खगी हअगी, िथाात ्: (क) फमा या कंपनी की स्थापना का प्रमा ; (त) पणरसर के पते का प्रमा ; (ग) हस्तािरकताा की पहचान का प्रमा ; (घ) यनकटतम भूतम नचह्न से पणरसर का स्थान दशााने नुाखा माननचत्र; (ड.) सूक्ष्म या खघु स्तर के उद्यअग का प्रमा पत्र, यठद खागू हअ; (च) पणरष्कर या तमक्न्‍दटं ग का प्रकिंक्रया प्रनुाह चाटा , जैसा खागू हअ (छ) बतु खयन या तसतके का डडजाइन और नुजन, जैसा खागू हअ (ज) इन यनयमों के साथ संखग्न प्ररूप IX में िनुयनमाा मशीनरी की सच ू ी; (झ) इन यनयमों के तखए संखग्न प्ररूप-X में मान्‍दय कैतखब्रेशन नुाखे परीि उपकर की सच ू ी; (ञ) परीि और िंशशअिन प्रयअगशाखाओं (एनएबीएख) या खंदन बतु खयन माकेट एसअतसएशन (एखबीएमए) के तखए राष्रीय प्रत्यायन बअडा द्नुारा णरफाइनरी या टकसाख की प्रयअगशाखा की मान्‍दयता; (ट) प्खांट खेआउट; (ि) तकनीकी कतमायों की सूची; (ड) प्रमाि त संदभा सामग्री की सूची; तथा (ां) इन-हाउस परीि की जांच णरपअटा ।

(4) आनुेदन कअ आनुेदक या संबंनित प्रानिकृत किंकसी िन्‍दय व्यक्तत द्नुारा हस्तािणरत किंकया जाएगा।

(5) यठद आनुेदन के साथ िपेक्षित फीस नहीं है तअ आनुेदन िस्नुीकार कर ठदया जाएगा।

(6) आनुेदन प्राप्त हअने के बाद उसकी स्नुीकृयत दी जाएगी और जमचं के बाद सही पाए जाने पर उसे णरकमडा किंकया जाएगा।

 14"
bis_hallmarking_regulations_2018_incorp_amdt_1_p15,bis_hallmarking_regulations_2018_incorp_amdt_1,BIS-Hallmarking-Regulations-2018-Incorp.-Amdt-1.pdf,15,"(7) ब्यूरअ आनुेदक के किंकसी भी नुततव्य के समथान में या उसे पुख्ता करने के तखए कअई पूरक जानकारी या दस्तानुेजी साक्ष्य मांग सकता है ।

(8) ब्यूरअ किंकसी आनुेदन कअ िस्नुीकार कर सकता है , यठद, (क) आनुेदन ििरू ा हअ या यनठदा ष्ट दस्तानुेजों के बबना पाया जाता है या यनठदा ष्ट आनुश्यकताओं कअ पूरा नहीं करता है । (त) आनुेदन की प्रकिंक्रया के दौरान किंकसी भी समय यह पाया जाता है किंक आनुेदक हमखमाका का दरु ु पयअग करने के तखए किंकसी प्रकार के भ्रष्टाचार, क्जसके तखए िनियनयम के िन्‍दतगात मुकद्दमा चखाया जा सकता है , में शातमख है । (ग) आनुेदक के पास परीि और यनरीि की यअजना के प्रानुिानों के िनुपाखन के तखए और सुसंगत भारतीय मानक के िनुसार आनुश्यक बुयनयादी ांांचा और िमता नहीं है ; (घ) पणरष्कृत कीमती िातु सुसंगत मानक के िनरू ु प नहीं है ; (ड.) मान्‍दयता रद्द हअने या िनुज्ञक्प्त के गैर-ननुीकर हअने पर िनुयनयम 19 के उप-िनुयनयम (9) में बताए गए िनुसार रअक िनुनि की समाक्प्त से पहखे आनुेदन जमा किंकया गया है िथनुा उपिनुयनयम (12) में यनठदा ष्ट िनियनयम के प्रानुिानों के िन्‍दतगात दअष तसद्ि हअ ।

(9) किंकसी भी आनुेदन कअ िस्नुीकार करने से पहखे, ब्यरू अ आनुेदक कअ उसमें कतमयों कअ उद्ित ृ कर नअठटस दे गा।

(10) आनुेदक आनुश्यक दस्तानुेजों के साथ िपना जनुाब दे सकता है और नअठटस प्राप्त हअने की तारीत से खेकर चौदह ठदनों के भीतर स्नुयं या उसके द्नुारा िनिकृत किंकसी प्रयतयननि के माध्यम से सन ु नुाई के तखए िनरु अि कर सकता है ।

(11) िस्नुीकृयत के आिार के साथ ब्यूरअ का यन य ा आनुेदक कअ तखितत रूप में सूनचत किंकया जाएगा। (12) कअई आनुेदक या िनियनयम के उपबंिों के ििीन तसद्िदअष पाया गया व्यक्तत इस तरह की सजा की तारीत से एक नुषा की िनुराम िनुनि में आनुेदन करने के तखए पात्र नहीं हअगा। (13) उप-िनुयनयम (8) के िन्‍दतगात आनुेदन की िस्नुीकृयत के मामखे में आनुेदन फीस नुापस नहीं हअगी।

 15"
bis_hallmarking_regulations_2018_incorp_amdt_1_p16,bis_hallmarking_regulations_2018_incorp_amdt_1,BIS-Hallmarking-Regulations-2018-Incorp.-Amdt-1.pdf,16,"15. अनुज्ञप्ति की मंजूरी - (1) ब्यूरअ िनुज्ञक्प्त प्रदान करे गा(क) यह संतुक्ष्ट हअ जाने पर किंक आनुेदक के पास सुसंगत मानक के िनुसार पणरष्कृत बहुमू्य िातुओं के यनमाा और परीि के तखए आनुश्यक बुयनयादी ांांचा और िमता हअने पर ; (त) णरफाइंड पणरष्कर बहुमू्य िातु सुसंगत भारतीय मानक के िनुरूप हअने पर ; (ग) िनुसूची -V में िनुयनठदा ष्ट महुरांकन फीस के भुगतान पर।

(2) उप-िनुयनयम (1) के िन्‍दतगात सत्यापन के प्रयअजन के तखए आनुेदक कअ कायााखय2 यनमाा , परीि 2 भण्डार से संबंनित पणरसर का यनरीि करने के तखए तथा नमूने खेने और परीि में ब्यूरअ के िनिकृत प्रस्तािनुत प्रयतयननि के साथ सहयअग करना हअगा। (3) िनुज्ञक्प्त इन यनयमों के साथ संखग्न प्ररूप-XI में प्रदान किंकया जाएगा। (4) िनुज्ञक्प्तिारी िनुसूची- V के िनुसार फीस के साथ िनुज्ञक्प्त के िनुषय-िेत्र में पणरनुतान के तखए िनुरअि कर सकता है । (5) िनुषय-िेत्र में पणरनुतान पर िनुचार करने के तखए ब्यूरअ िनुरअि पर िनुचार कर सकता है एनुं जांच कर सकता है , और संशअनित िनुषय-िेत्र इन यनयमों के तखए प्ररूप-XII में जारी किंकया जाएगा। (6) इस िनुयनयम के िन्‍दतगात जारी किंकया गया िनुज्ञक्प्त एक नुषा की िनुनि के तखए मान्‍दय हअगा। (7) जारी किंकए गए सभी िनुज्ञक्प्तयों का ब्यौरा ब्यूरअ द्नुारा िपनी नुेबसाइट पर डाखा जाएगा। (8) िनुज्ञक्प्त िनुयनयम 16 में ठदए गए यनबंिन और शतों के ििीन हअगा ।

16. अनुज्ञजप्त क यनबंधन और ितें.- (1) िनुज्ञक्प्तिारी, उसके द्नुारा यनतमात हमखमाका की गई पणरष्कृत बहुमू्य िातुओं की पणरशुद्िता के तखए क्ज मेदार हअगा।

(2) फमा के प्रबंिन, पणरसर या नाम और पते में कअई पणरनुतान हअने पर, िनज्ञ ु क्प्तिारी ब्यरू अ कअ सनू चत करे गा। (3) िनुज्ञक्प्तिारी मशीनरी, उपकर , िसेययंग कातमाक 2प्रमाि त संदभा सामग्री की िनुपखब्िता िथनुा किंकसी भी बड़े उपस्करों के टूटने की सूचना ब्यूरअ कअ दे गा, जअ नमूनाकर , िसेययंग और हमखमाकिंक)ग गयतिनुनियों कअ प्रभािनुत कर सकती है । (4) िनज्ञ ु क्प्तिारी पणरष्कृत बहुम् ू य िातओ ु ं का परीि ब्यरू अ द्नुारा यनठदा ष्ट एनुं िनज्ञ ु क्प्तिारी द्नुारा स्नुीकृत परीि और यनरीि की यअजना के िनस ु ार करे गा। (5) िनुज्ञक्प्तिारी उसी पणरष्कृत बहुमू्य िातु कअ हमखमाका खगाएगा जअ सुसंगत मानक के िनुरूप है । (6) हमखमाका का डडजाइन और इसके साथ नचक्ह्नत हअने नुाखे ब्यौरे िनुसच ू ी -III में बताए गए िनस ु ार होंगे। (7) मानक या परीि और यनरीि की यअजना के किंकसी भी संशअिन या पुनरीि के मामखे में , ब्यूरअ इसके कायाान्‍दनुयन से पहखे िनुज्ञक्प्तिारी कअ एक महीने का नअठटस दे गा। 16"
bis_hallmarking_regulations_2018_incorp_amdt_1_p17,bis_hallmarking_regulations_2018_incorp_amdt_1,BIS-Hallmarking-Regulations-2018-Incorp.-Amdt-1.pdf,17,"(8) िनुज्ञक्प्तिारी ब्यरू अ द्नुारा समय-समय पर बताए गए िनुसार णरकमडा रतेगा। (9) िनुज्ञक्प्तिारी बनाए गए2 नचक्ह्नत किंकए गए2 बेचे गए एनुं स्टमक में उपखब्ि मात्रा के बारे में जानकारी दे ने के साथ प्रेिषयतयों का िनुनुर भी ब्यूरअ कअ उपखब्ि कराएगा। (10) िनुज्ञक्प्तिारी ब्यूरअ के प्रानिकृत प्रयतयननि कअ सुसंगत णरकमडा उपखब्ि करनुाने और नमन ू े खेने में सहयअग करे गा । (11) िनुज्ञक्प्तिारी यनयमों के िनुसार पणरशुद्िता में किंकसी भी कमी के तखए ियतपूयता का भुगतान करे गा। (12) ब्यूरअ िनुज्ञक्प्त की नुैिता की िनुनि के भीतर तीस ठदनों का नअठटस दे कर किंकसी भी यनबंिन और शता कअ बदख सकता है । (13) उपयत ुा त यनबंिन और शतों का उ्खंघन करने पर िनज्ञ ु क्प्त रद्द हअ सकता है ।

17. अनुज्ञजप्त का निीकरण - (1) िनुज्ञक्प्तिारी इन िनुयनयमों से जुड़े प्ररूप- XIII में ननुीकर आनुेदन ब्यूरअ कअ िनुसूची- V में िनुयनठदा ष्ट फीस के साथ, दे गा। (2) ननुीकर के तखए आनुेदन िनुज्ञक्प्त की नुैिता की समाक्प्त की तारीत से साि ठदन पहखे प्रस्तत ु किंकया जाएगा । (3) िनज्ञ ु क्प्तिारी से आनुेदन प्राप्त हअने पर ब्यरू अ2 िनज्ञ ु क्प्त कअ इन यनयमों के साथ संखग्न प्ररूप-XIV में िनिकतम दअ नुषा की िनुनि के तखए ननुीनीकृत कर सकता है । (4) िनज्ञ ु क्प्त का ननुीकर तभी किंकया जाएगा जब ब्यूरअ कअ इस बात की संतक्ु ष्ट हअ जाए किंक िनज्ञ ु क्प्तिारी के पास सुसंगत मानक के िनस ु ार पणरष्कृत बहुम् ू य िातओ ु ं का िनुयनमाा करने और परीि करने के तखए आनुश्यक बयु नयादी ांांचा और िमता है । (5) यठद िनज्ञ ु क्प्तिारी, िनज्ञ ु क्प्त की नुैिता की समाक्प्त से पहखे ननुीकर के तखए आनुेदन नहीं करता है , या िपेक्षित फीस जमा नहीं करनुाता या िपेक्षित िनुनुर उपखब्ि नहीं करता तअ उसे िनुज्ञक्प्त की नुैिता समाप्त हअ जाने के बाद हमखमाका के प्रयअग करने का िनिकार नहीं हअगा और ऐसे मामखे में ब्यूरअ द्नुारा नुैिता की तारीत से नब्बे ठदनों की िनुनि के तखए िनुज्ञक्प्त का ननुीकर आस्थनगत किंकया जा सकता है । (6) यठद, िनुज्ञक्प्त के स्थगन की िनुनि के दौरान, िनुसूची- V में िनुयनठदा ष्ट पांच हजार रुपए के िनुख ब फीस और आनुश्यक दस्तानुेजअं के साथ आनुेदन किंकया जाता है , तअ ब्यूरअ द्नुारा िनुज्ञक्प्त कअ ननुीकृत किंकया जा सकता है । बशते किंक ब्यूरअ द्नुारा िनुज्ञक्प्त का ननुीकर किंकये जाने तक िनुज्ञक्प्तिारी कअ हमखमाका के प्रयअग का िनिकार नहीं हअगा। (7) यठद ननुीकर आनुेदन यनिााणरत फीस और दस्तानुेजों के साथ स्थगन की िनुनि के िंदर प्राप्त नहीं हअता है, तअ िनुज्ञक्प्त समाप्त हअ जाएगी।

 17"
bis_hallmarking_regulations_2018_incorp_amdt_1_p18,bis_hallmarking_regulations_2018_incorp_amdt_1,BIS-Hallmarking-Regulations-2018-Incorp.-Amdt-1.pdf,18,"(8) यठद िनुज्ञक्प्त यनखंबन के ििीन है या यनखंबन, रद्दकर या गैर ननुीकर के तखए िनुचारािीन है तअ िनुज्ञक्प्त के ननुीकर के यन य ा कअ 6 महीने तक आस्थनगत किंकया जा सकता है । (9) स्थनगत करने के यन य ा की सच ू ना िनज्ञ ु क्प्तिारी कअ तखितत रूप में मह ु रांकन रअकने एनुं हमखमाका यत ु त पणरष्कृत बहुम् ू य िातु की बबक्री रअकने के यनदे शों के साथ दी जाएगी। (10) िनज्ञ ु क्प्तिारी ब्यूरअ के आदे श के िनप ु ाखन के बारे में ब्यरू अ कअ इसकी पक्ु ष्ट करे गा।

18. मान्‍दयता का यनांबन - (1) यठद, किंकसी भी समय पणरष्कृत बहुमू्य िातु की िनुरूपता मानक के साथ बनाए रतने में कठिनाई हअ रही हअ या परीि उपस्कर तराब हअ जाएं या प्राकृयतक आपदाओं िथनुा प्रबंिन द्नुारा ताखाबंदी घअिषत हअ जाए या सिम न्‍दयायाखय या नुैिायनक प्रानिकारी द्नुारा प्रचाखन कअ बंद करने के यनदे श हों तअ िनुज्ञक्प्तिारी ब्यरू अ कअ सूनचत करके पणरष्कृत बहुमू्य िातु का मुहरांकन रअक दे गा ।

(2) जैसे ही दअष हटा ठदए जाएं2 मुहरांकन कअ पुन: चाखू किंकया जा सकता है और इस मुहरांकन कअ पुन: चाखू करने की जानकारी तुरंत ब्यूरअ कअ भेज दी जाएगी ।

(3) यठद, किंकसी भी समय, पयााप्त प्रमा हों किंक हमखमाका युतत पणरष्कृत बहुमू्य िातु सुसंगत भारतीय मानक के िनुरूप नहीं है तअ ब्यूरअ िनुज्ञक्प्त कअ यनखंबबत कर सकता है और पणरष्कृत कीमती िातु पर हमखमाका खगाने पर रअक खगा सकता है और हमखमाका की गई पणरष्कृत बहुमू्य िातु की बबक्री कअ रअकने के यनदे श दे सकता है और ऐसे प्रमा यन नतखितत तक सीतमत नहीं हं, खेकिंकन यन नतखितत में से एक या िनिक हों सकते हं, िथाात ्: (i) इन-हाउस या स्नुतंत्र परीि के बाद पणरष्कृत बहुम् ू य िातु की गैर-िनरू ु पता (ii) परीि और यनरीि की यअजना के प्रानुिानों का कायाान्‍दनुयन नहीं किंकया जाना; (iii) परीि कतमायों की िनप ु खब्िता और नुैकक््पक व्यनुस्था का न हअना; (iv) ब्यरू अ के पनु ू ा म् ू यांकन और िनम ु अदन के बबना प्रकिंक्रया में महत्नुपू ा संशअिन (v) िनुयनमाा इकाई का स्थानांतर ; (vi) तीन महीने से िनिक ख बे समय तक िनुयनमाा इकाई बंद रतना (vii) गैर-िनुरूप पणरष्कृत बहुमू्य िातु पर मुहरांकन (viii) िनुज्ञक्प्त में शातमख न की गई िनुतभन्‍दन प्रकार की बहुमू्य िातु की नुस्तुओं पर मुहरांकन (ix) ब्यरू अ द्नुारा जारी किंकसी भी यनदे श का िनुपाखन न करना।

(4) ऐसे िनुज्ञक्प्तिारी क्जनकी िनुज्ञक्प्त कअ यनखंबबत कर ठदया गया है 2 इसके आदे श के िनुपाखन की पुक्ष्ट ब्यूरअ कअ करें गे।

 18"
bis_hallmarking_regulations_2018_incorp_amdt_1_p19,bis_hallmarking_regulations_2018_incorp_amdt_1,BIS-Hallmarking-Regulations-2018-Incorp.-Amdt-1.pdf,19,"(5) िनुज्ञक्प्तिारी की गई सुिारात्मक कायानुाही के बारे में ब्यूरअ कअ सूनचत करे गा और यठद आनुश्यक हअ तअ सुिारात्मक कायानुाही कअ सत्यािपत करने के तखए एक िनुशेष यनरीि किंकया जा सकता है ।

(6) स्नुयं कअ इस बातों से संतुष्ट हअने के बाद ब्यूरअ यनखंबन कअ रद्द कर दे गा किंक िनुज्ञक्प्तिारी ने(क) आनुश्यक कारा नुाई की है ; (त) िनस ु नू चत –V में यनठदा ष्ट यनरीि फीस जमा करनुा ठदया है ; तथा (ग) पणरष्कृत बहुम् ू य िातओ ु ं के िनुयनमाा और परीि के तखए सस ु ंगत मानक के िनस ु ार िमता स्थािपत करने के तखए पयााप्त प्रमा दे ठदए हं। (घ) पणरष्कृत बहुमू्य िातु की सुसंगत मानक से िनुरूपता के तखए पयााप्त साक्ष्य प्रदान किंकया है ।

19. अनज्ञ ु जप्त रद्ि करना या ैर-निीनीकरण - (1) ब्यरू अ यन नतखितत किंकसी भी कार से किंकसी िनज्ञ ु क्प्त कअ रद्द कर सकता है या ननुीकर के तखए मना कर सकता है , िथाात ्: (क) िनज्ञ ु क्प्तिारी के द्नुारा की गई किंकसी भी घअष ा कअ झि ू या गखत पाए जाने पर; (त) िनज्ञ ु क्प्तिारी द्नुारा मान्‍दयता की किंकसी भी यनंबिन और शतों का उ्खंघन करने पर; (ग) हमखमाका की गई बहुमू्य नुस्तुएं मानक के िनुरूप न हअने पर; (घ) तशकायत की जांच के तखए या ब्यूरअ के प्रानिकृत प्रयतयननि के साथ यनरीि के तखए दौरे के दौरान िनुज्ञक्प्तिारी द्नुारा सहयअग करने में िनुफख रहने पर; (ड.) िनुज्ञक्प्तिारी यनखंबन की िनुनि के दौरान हमखमाका का प्रयअग करते हुए पाया जाता है ; (च) िनुज्ञक्प्तिारी िनुज्ञक्प्त के िंतगात न आने नुाखी पणरष्कृत बहुमू्य किंकस्म की िातु पर हमखमाका नचक्ह्नत करता हुआ पाया जाता है ; (छ) एक नुषा की िनुनि के तखए िनुज्ञक्प्त यनखंबबत हअ; (ज) िनुज्ञक्प्तिारी ने यनयत समय के भीतर िपेित सुिारात्मक कायानुाही नही की है या सुिारात्मक कारा नुाई करने के बानुजूद भी नुैसी ही िनुसंगयतयों की पुनरानुिृ त्त हअती है ;

(2) िनज्ञ ु क्प्त कअ रद्द करने या ननुीकृत न करने से पहखे, ब्यरू अ कार ों का उ्खेत करते हुए2 िनुज्ञक्प्त कअ रद्द करने या ननुीकृत न करने के िपने आशय की सूचना िनुज्ञक्प्तिारी कअ दे गी।

(3) यठद सूचना उप-िनुयनयम (1) के तंड (ड.) या (च) में ठदए गए कार ों के कार ों से रद्दकर या गैर-ननुीकर के तखए जारी की जाती है तअ िनुज्ञक्प्तिारी कअ यनदे श ठदया जाएगा किंक नुह हमखमाका नुाखी पणरष्कृत बहुमू्य िातु की नचह्नांकन करना बंद कर दे और हमखमाका की गई पणरष्कृत बहुमू्य िातु का िनुक्रय बंद कर दे ।

 19"
bis_hallmarking_regulations_2018_incorp_amdt_1_p20,bis_hallmarking_regulations_2018_incorp_amdt_1,BIS-Hallmarking-Regulations-2018-Incorp.-Amdt-1.pdf,20,"(4) उप-िनुयनयम (2) के ििीन सूचना के प्राप्त हअ जाने पर िनुज्ञक्प्तिारी सूचना की प्राक्प्त की तारीत से 14 ठदन के भीतर ब्यूरअ कअ स्पष्टीकर प्रस्तुत कर सकेगा और िनुज्ञक्प्तिारी िनियनयम की िारा 33 के उपबंिों के िनुसार शमन करने के तखए िपने मामखे पर िनुचार करने हे तु और िनरु अि कर सकेगा।

(5) ब्यूरअ प्रस्तुत किंकए गए स्पष्टीकर पर िनुचार करे गा और यठद िनुरअि किंकया जाए िनुज्ञक्प्तिारी या उसके प्रानिकृत प्रयतयननि कअ व्यक्ततगत सुननुाई का िनुसर प्रदान करे गा; और ब्यूरअ2 शमन करने के तखए2 िनुरअि पर2 यठद िनियनयम के उपबंिों के िनुसार2 िनुज्ञक्प्तिारी द्नुारा किंकया गया पर2 िनुचार कर सकेगी।

(6) िपराि के शमन के मामखे में , िनज्ञ ु क्प्त रद्द करने के तखए कारा नुाई नहीं की जाएगी।

(7) यठद कअई स्पष्टीकर नहीं ठदया है , तअ ब्यरू अ नअठटस की िनुनि की समाक्प्त पर मान्‍दयता रद्द कर सकता है ।

(8) जब िनुज्ञक्प्त रद्द कर दी जाती है या ननुीकृत नहीं की जाती है तब िनुज्ञक्प्तिारी िनियनयम की िारा 34 के ििीन किंकसी िपीख के खंबबत हअते हुए भी हमखमाका नुाखे पणरष्कृत बहुमू्य िातु के नचह्नांकन और िनुक्रय कअ बंद करे गा।

(9) उप-िनुयनयम (1) के तंड (ड.) या (च) में ठदए गए कार ों से रद्दकर या गैर-ननुीकर के मामखों में , ब्यरू अ ऐसे आदे श पाणरत किंकए जाने की तारीत से एक नुषा की िनुराम िनुनि से पहखे िनज्ञ ु क्प्त िनद ु त्त करने के आनुेदन कअ स्नुीकार नहीं करे गा।

(10) जब िनुज्ञक्प्त यनखंबनािीन रती जाती है या रद्द कर दी जाती है या ननुीकृत नहीं की जाती या समाप्त हअ जाती है तब ब्यूरअ िपने नुेबसाइट पर ऐसी िनुज्ञक्प्त की िनुतशक्ष्टयां डाखेगी।

(11) िनज्ञ ु क्प्तिारी ब्यरू अ कअ मख ू िनज्ञ ु क्प्त दस्तानुेज कअ इसके िभ्यपा करने गैर-ननुीकर या रद्दकर की दशा में नुापस करे गा। (12) रद्दकर , गैर-ननुीकर या िनज्ञ ु क्प्त कअ िभ्यपा करने का िनुक्प खेने नुाखे िनज्ञ ु क्प्तिारी की दशा में िनज्ञ ु क्प्तिारी ऐसी प्रचार सामग्री जैसे पचाा, पक्ु स्तका और पत्रशीषा2 क्जनके माध्यम से नुह ब्यरू अ का िनज्ञ ु क्प्तिारी हअने का दानुा करता है 2 कअ तरु ं त िनुनष्ट करे गा।

 20"
bis_hallmarking_regulations_2018_incorp_amdt_1_p21,bis_hallmarking_regulations_2018_incorp_amdt_1,BIS-Hallmarking-Regulations-2018-Incorp.-Amdt-1.pdf,21,"अनस ु च ू ी I

 (िनुयनयम 3 का उप-िनुयनयम (2) के प्रयत यनदे श में ) (िनुयनयम 4 के उप-िनुयनयम (1) का तंड (त) के प्रयत यनदे श में ) (िनुयनयम 6 का उप-िनुयनयम (1) के प्रयत यनदे श में )

 रजजस्ट्रीकरण प्रमाण-पत्र िन और निीकरण क शाए फीस

 1. प्रत्येक आनुेदन के साथ रूपए 2000/- का आनुेदन फीस दे य है । 2. रक्जस्रीकर फीस सार ी–1 में यथा यनठदा ष्ट दे य हअगी । सार ी – 1

श्रे ी कुख टनाओनुर (रूपए में ) पमचं नुषों के तखए (रूपए में ) 1 100 करअड़ से ऊपर 80,000/2 25 करअड़ से ऊपर और 100 करअड़ तक 40,000/3 5 करअड़ से ऊपर और 25 करअड़ तक 15,000/4 5 करअड़ से कम 7,500/3. यठद किंकसी आभूष िनुक्रेता के पास भारत में कहीं भी पांच या िनिक आउटखेट हं2 तअ नुह िनुतभन्‍दन फुटकर आउटखेटों कअ कनुर करने के तखए कमपोरे ट स्तर पर रक्जस्रीकर के प्रमा -पत्र का चयन कर सकता है और प्रत्येक आउटखेट के तखए रक्जस्रीकर फीस में 10% की छूट खे सकता है । 4. कमपोरे ट स्तर पर रक्जस्रीकर के मामखे में प्रत्येक आउटखेट के तखए िखग-िखग आनुेदन फीस दे य हअगा। 5. फुटकर आउटखेटों कअ शातमख करने या हटनुाने के तखए किंकए गए प्रत्येक िनरु अि के तखए 2000/- रूपए का आनुेदन फीस दे य है । 6. कअई आभूष िनुक्रेता बहुमू्य िातु के तखए प्रमा -पत्र िारक हअने पर यठद किंकसी िन्‍दय कीमती िातु के तखए रक्जस्रीकर प्रमा -पत्र प्राप्त करना चाहता है तअ उसे केनुख आनुेदन फीस दे ना हअगा। 7. यठद एक आउटखेट में एक से िनिक बहुमू्य िातुओं के तखए रक्जस्रीकर का प्रमा पत्र है 2 तअ रक्जस्रीकर फीस केनुख एक िातु के तखए दे य हअगी। 8. उपरअतत के ियतणरतत प्रचतखत दरों के िनुसार खागू कर दे य होंगे। 9. यठद रक्जस्रीकर फीस िनग्रम में आनुेदन फीस के साथ ठदया जाता है और किंकसी भी कार से आनुेदन कअ िस्नुीकार कर ठदया जाता है 2 तअ फीस खौटा दी जाएगी।

 21"
bis_hallmarking_regulations_2018_incorp_amdt_1_p22,bis_hallmarking_regulations_2018_incorp_amdt_1,BIS-Hallmarking-Regulations-2018-Incorp.-Amdt-1.pdf,22,"अनस ु च ू ी II (िनुयनयम 8 का उप-िनुयनयम (2) के प्रयत यनदे श में ) (िनुयनयम 11 का उप-िनुयनयम (1) के प्रयत यनदे श में ) (िनुयनयम 12 के उप-िनुयनयम (6) की तंड (त) के प्रयत यनदे श में )

 असययं और लमामाकिंक) केंर की मान्‍दयता की मंजरू ी और निीकरण क शाए फीस

 क्रम सं फीस रातश (रूपए में ) 1 आनुेदन फीस 15,000/2 ननुीकर आनुेदन फीस 5,000/3 आकखन फीस (प्रयत श्रम ठदनुस) 5,000/4 मान्‍दयता फीस/मान्‍दयता ननुीकर फीस (तीन नुषा 60,000/के तखए)

ठटप्प :

 (1) उपरअतत के ियतणरतत प्रचतखत दरों के िनस ु ार खागू करों का भग ु तान करना हअगा। (2) यनगरानी मू्यांकन और तशकायत की जााँच कअ छअड़ कर आकखन फीस सभी आकखनों के तखए प्रयत श्रम ठदनुस आिार पर खगाया जायेगा। (3) यनगरानी मू्यांकन और तशकायत की जााँच के ियतणरतत ऑडडटरों की यात्रा और रहने का तचा केंर द्नुारा नुहन किंकया जाएगा।

 22"
